normalized_claim_id,document_id,document_name,claim_text,claim_type,topic,claim_family,original_claim_ids,page_numbers,source_locations,source_excerpts,group_size,evaluation_priority,main_analysis,exclusion_reason,analytical_value_score,analytical_value_reason
normalized_claim_69,doc_3_microsoftcorp_gdi_report_2024_final,2024 Global Diversity & Inclusion Report,"Our innovation has come from our commitment to Diversity and Inclusion (D&I), and our future innovation depends on D&I.",statement,ethics,governance_ai,claim_88,5,doc_3_microsoftcorp_gdi_report_2024_final:p5,"Our innovation has come from our commitment to Diversity and Inclusion (D&I), and our future innovation depends on D&I.",1,HIGH,false,below_main_analysis_priority_cap,36,diversity; inclusion
normalized_claim_70,doc_3_microsoftcorp_gdi_report_2024_final,2024 Global Diversity & Inclusion Report,"As of June 2024, 83.5% of employees agreed or strongly agreed they observed coworkers taking intentional action to demonstrate allyship in the workplace.",statement,ethics,governance_ai,claim_89,5,doc_3_microsoftcorp_gdi_report_2024_final:p5,"As of June 2024, 83.5% of employees agreed or strongly agreed they observed coworkers taking intentional action to demonstrate allyship in the workplace.",1,HIGH,false,below_main_analysis_priority_cap,6,specific_year; specific_percentage
normalized_claim_71,doc_3_microsoftcorp_gdi_report_2024_final,2024 Global Diversity & Inclusion Report,Employees who observed allyship behaviors in the workplace reported a higher score for feeling empowered (79 vs. 54 for those who did not observe allyship).,statement,ethics,governance_ai,claim_90,5,doc_3_microsoftcorp_gdi_report_2024_final:p5,Employees who observed allyship behaviors in the workplace reported a higher score for feeling empowered (79 vs. 54 for those who did not observe allyship).,1,HIGH,false,below_main_analysis_priority_cap,0,generic_medium_value
normalized_claim_72,doc_3_microsoftcorp_gdi_report_2024_final,2024 Global Diversity & Inclusion Report,Our global core workforce increased 3.1% and our US core workforce increased 3.5%. ,statement,labor,governance_ai,claim_91,6,doc_3_microsoftcorp_gdi_report_2024_final:p6,"This year, our global core workforce increased 3.1% and our US core workforce increased 3.5%. ",1,HIGH,false,below_main_analysis_priority_cap,3,specific_percentage
normalized_claim_73,doc_3_microsoftcorp_gdi_report_2024_final,2024 Global Diversity & Inclusion Report,"Representation in Partner + Executive roles grew for all racial and ethnic minority groups year over year except for Native Hawaiian and Pacific Islander, which remained steady.",statement,ethics,governance_ai,claim_92,6,doc_3_microsoftcorp_gdi_report_2024_final:p6,"Representation in Partner + Executive roles grew for all racial and ethnic minority groups year over year except for Native Hawaiian and Pacific Islander, which remained steady.",1,HIGH,false,below_main_analysis_priority_cap,0,generic_medium_value
normalized_claim_74,doc_3_microsoftcorp_gdi_report_2024_final,2024 Global Diversity & Inclusion Report,Asian and multiracial representation rose year over year at all leadership levels.,statement,ethics,governance_ai,claim_93,6,doc_3_microsoftcorp_gdi_report_2024_final:p6,Asian and multiracial representation rose year over year at all leadership levels.,1,HIGH,false,below_main_analysis_priority_cap,0,generic_medium_value
normalized_claim_75,doc_3_microsoftcorp_gdi_report_2024_final,2024 Global Diversity & Inclusion Report,"Representation of women in the Microsoft workforce worldwide is now 31.6%, up 0.4 percentage points from 31.2% in 2023.",statement,ethics,governance_ai,claim_94,6,doc_3_microsoftcorp_gdi_report_2024_final:p6,"Women now make up 31.6% of the core Microsoft workforce worldwide, up 0.4 percentage points from 31.2% in 2023.",1,HIGH,false,below_main_analysis_priority_cap,6,specific_year; specific_percentage
normalized_claim_76,doc_3_microsoftcorp_gdi_report_2024_final,2024 Global Diversity & Inclusion Report,"The representation of women rose year over year at all leadership levels except Executive, where it decreased by 0.1 percentage point to 29.0%. ",statement,ethics,governance_ai,claim_95,6,doc_3_microsoftcorp_gdi_report_2024_final:p6,"The representation of women rose year over year at all leadership levels except Executive, where representation decreased 0.1 percentage point to 29.0% year over year.",1,HIGH,false,below_main_analysis_priority_cap,3,specific_percentage
normalized_claim_77,doc_3_microsoftcorp_gdi_report_2024_final,2024 Global Diversity & Inclusion Report,"Representation in technical roles grew for women, Black and African American, Hispanic and Latinx employees.",statement,ethics,governance_ai,claim_96,6,doc_3_microsoftcorp_gdi_report_2024_final:p6,"Representation in technical roles grew for women, Black and African American, Hispanic and Latinx employees",1,HIGH,false,below_main_analysis_priority_cap,0,generic_medium_value
normalized_claim_79,doc_3_microsoftcorp_gdi_report_2024_final,2024 Global Diversity & Inclusion Report,"Microsoft has been promoting LGBTQIA+ inclusion since 1989, including offering benefits for same-sex domestic partnerships in employees.",statement,ethics,governance_ai,claim_98,7,doc_3_microsoftcorp_gdi_report_2024_final:p7,"Microsoft has been promoting LGBTQIA+ inclusion since 1989, including offering benefits for same-sex domestic partnerships in employees.",1,HIGH,false,below_main_analysis_priority_cap,18,inclusion
normalized_claim_80,doc_3_microsoftcorp_gdi_report_2024_final,2024 Global Diversity & Inclusion Report,Became one of the first Fortune 500 companies to expand anti-discrimination policy and benefits to LGBTQIA+ employees.,statement,ethics,governance_ai,claim_99; claim_108,7,doc_3_microsoftcorp_gdi_report_2024_final:p7,Became one of the first Fortune 500 companies to expand anti-discrimination policy and benefits to LGBTQIA+ employees.,2,HIGH,false,below_main_analysis_priority_cap,0,generic_medium_value
normalized_claim_81,doc_3_microsoftcorp_gdi_report_2024_final,2024 Global Diversity & Inclusion Report,Extended US healthcare benefits to same-sex domestic partners.,statement,ethics,governance_ai,claim_100,7,doc_3_microsoftcorp_gdi_report_2024_final:p7,US healthcare benefits extended to same-sex domestic partners,1,HIGH,false,below_main_analysis_priority_cap,0,generic_medium_value
normalized_claim_82,doc_3_microsoftcorp_gdi_report_2024_final,2024 Global Diversity & Inclusion Report,"Covered taxes for same-sex domestic partner benefits for over a decade, until the US legalized same-sex marriage.",statement,ethics,governance_ai,claim_101,7,doc_3_microsoftcorp_gdi_report_2024_final:p7,"Covered taxes for same-sex domestic partner benefits for over a decade, until the US legalized same-sex marriage",1,HIGH,false,below_main_analysis_priority_cap,0,generic_medium_value
normalized_claim_83,doc_3_microsoftcorp_gdi_report_2024_final,2024 Global Diversity & Inclusion Report,First time scoring 100 on HRC Foundation's Corporate Equality Index.,statement,ethics,governance_ai,claim_102,7,doc_3_microsoftcorp_gdi_report_2024_final:p7,First time scoring 100 on HRC Foundation's Corporate Equality Index,1,HIGH,false,below_main_analysis_priority_cap,0,generic_medium_value
normalized_claim_84,doc_3_microsoftcorp_gdi_report_2024_final,2024 Global Diversity & Inclusion Report,Joined Billion Dollar Roundtable and invested more than $2 billion with diverse suppliers.,statement,supply_chain,environmental,claim_103,7,doc_3_microsoftcorp_gdi_report_2024_final:p7,Joined Billion Dollar Roundtable and invested more than $2 billion with diverse suppliers,1,HIGH,false,below_main_analysis_priority_cap,24,supplier
normalized_claim_85,doc_3_microsoftcorp_gdi_report_2024_final,2024 Global Diversity & Inclusion Report,Autism benefit & Applied Behavior Analysis (ABA) therapy included in benefits coverage.,statement,ethics,governance_ai,claim_104,7,doc_3_microsoftcorp_gdi_report_2024_final:p7,Autism benefit & Applied Behavior Analysis (ABA) therapy included in benefits coverage,1,HIGH,false,below_main_analysis_priority_cap,0,generic_medium_value
normalized_claim_86,doc_3_microsoftcorp_gdi_report_2024_final,2024 Global Diversity & Inclusion Report,First time measuring employee sentiment on inclusive culture.,statement,ethics,governance_ai,claim_105,7,doc_3_microsoftcorp_gdi_report_2024_final:p7,First time measuring employee sentiment on inclusive culture,1,HIGH,false,below_main_analysis_priority_cap,0,generic_medium_value
normalized_claim_87,doc_3_microsoftcorp_gdi_report_2024_final,2024 Global Diversity & Inclusion Report,Inclusive Design approach formalized.,statement,ethics,governance_ai,claim_106,7,doc_3_microsoftcorp_gdi_report_2024_final:p7,Inclusive Design approach formalized,1,LOW,false,too_short_or_low_information,-20,low_information
normalized_claim_88,doc_3_microsoftcorp_gdi_report_2024_final,2024 Global Diversity & Inclusion Report,Neurodiversity Hiring Program developed.,statement,ethics,governance_ai,claim_107,7,doc_3_microsoftcorp_gdi_report_2024_final:p7,Neurodiversity Hiring Program developed,1,LOW,false,too_short_or_low_information,-2,diversity; low_information
normalized_claim_89,doc_3_microsoftcorp_gdi_report_2024_final,2024 Global Diversity & Inclusion Report,First Diversity Director named.,statement,ethics,governance_ai,claim_109,7,doc_3_microsoftcorp_gdi_report_2024_final:p7,First Diversity Director named,1,LOW,false,too_short_or_low_information,-2,diversity; low_information
normalized_claim_90,doc_3_microsoftcorp_gdi_report_2024_final,2024 Global Diversity & Inclusion Report,First Minority Student Day.,statement,ethics,governance_ai,claim_110,7,doc_3_microsoftcorp_gdi_report_2024_final:p7,First Minority Student Day,1,LOW,false,too_short_or_low_information,-20,low_information
normalized_claim_91,doc_3_microsoftcorp_gdi_report_2024_final,2024 Global Diversity & Inclusion Report,"Created a full-time position dedicated to accessibility, ensuring our products, services, and channels meet accessibility standards from procurement to development.",statement,ethics,governance_ai,claim_111,7,doc_3_microsoftcorp_gdi_report_2024_final:p7,"Created a full-time position dedicated to accessibility, ensuring our products, services, and channels meet accessibility standards from procurement to development",1,HIGH,false,below_main_analysis_priority_cap,0,generic_medium_value
normalized_claim_92,doc_3_microsoftcorp_gdi_report_2024_final,2024 Global Diversity & Inclusion Report,Donated over $1 million (including company match) to 220 nonprofits supporting LGBTQIA+ communities worldwide in fiscal year 2024.,statement,ethics,governance_ai,claim_112,7,doc_3_microsoftcorp_gdi_report_2024_final:p7,Donated over $1 million (including company match) to 220 nonprofits supporting LGBTQIA+ communities worldwide in fiscal year 2024,1,HIGH,false,below_main_analysis_priority_cap,3,specific_year
normalized_claim_93,doc_3_microsoftcorp_gdi_report_2024_final,2024 Global Diversity & Inclusion Report,"Added a performance-based component around culture and organizational leadership, which includes progress on D&I representation, to the compensation of every member of the Senior Leadership Team.",statement,ethics,governance_ai,claim_113,7,doc_3_microsoftcorp_gdi_report_2024_final:p7,"Added a performance-based component around culture and organizational leadership, which includes progress on D&I representation, to the compensation of every member of the Senior Leadership Team",1,HIGH,false,below_main_analysis_priority_cap,0,generic_medium_value
normalized_claim_94,doc_3_microsoftcorp_gdi_report_2024_final,2024 Global Diversity & Inclusion Report,"Hosted Include 2021, a free global digital event with 75,000 employees, partners, customers, and ecosystem members, to engage and learn from external experts on diversity, inclusion, identity, global perspectives, racial injustice, and more.",statement,social_impact,governance_ai,claim_114,8,doc_3_microsoftcorp_gdi_report_2024_final:p8,"Hosted Include 2021, a free global digital event with 75,000 employees, partners, customers, and ecosystem members, to engage and learn from external experts on diversity, inclusion, identity, global perspectives, racial injustice, and more.",1,HIGH,false,below_main_analysis_priority_cap,39,diversity; inclusion; specific_year
normalized_claim_95,doc_3_microsoftcorp_gdi_report_2024_final,2024 Global Diversity & Inclusion Report,"In June 2020, we outlined a series of multiyear commitments designed to further address the racial injustice and inequality experienced by racial and ethnic minorities in the US, including Black and African American communities.",statement,ethics,governance_ai,claim_115,8,doc_3_microsoftcorp_gdi_report_2024_final:p8,"In June 2020, we outlined a series of multiyear commitments designed to further address the racial injustice and inequality experienced by racial and ethnic minorities in the US, including Black and African American communities.",1,HIGH,false,below_main_analysis_priority_cap,3,specific_year
normalized_claim_96,doc_3_microsoftcorp_gdi_report_2024_final,2024 Global Diversity & Inclusion Report,"Developed the Allyship at Microsoft learning pathway, a program grounded in neuroscience and growth mindset.",statement,ethics,governance_ai,claim_116,8,doc_3_microsoftcorp_gdi_report_2024_final:p8,"Developed the Allyship at Microsoft learning pathway, a program grounded in neuroscience and growth mindset.",1,HIGH,false,below_main_analysis_priority_cap,0,generic_medium_value
normalized_claim_97,doc_3_microsoftcorp_gdi_report_2024_final,2024 Global Diversity & Inclusion Report,Begun reporting median unadjusted pay analysis (pay gap) data for a five-year period.,statement,ethics,governance_ai,claim_117,8,doc_3_microsoftcorp_gdi_report_2024_final:p8,Begun reporting median unadjusted pay analysis (pay gap) data for a five-year period.,1,HIGH,false,below_main_analysis_priority_cap,0,generic_medium_value
normalized_claim_99,doc_3_microsoftcorp_gdi_report_2024_final,2024 Global Diversity & Inclusion Report,Invested in ERG leadership development.,statement,ethics,governance_ai,claim_119,8,doc_3_microsoftcorp_gdi_report_2024_final:p8,Invested in ERG leadership development.,1,LOW,false,too_short_or_low_information,-20,low_information
normalized_claim_100,doc_3_microsoftcorp_gdi_report_2024_final,2024 Global Diversity & Inclusion Report,"Integrated D&I, Talent Management, and Learning and Skilling to ensure access to career capability-building portfolio.",statement,ethics,governance_ai,claim_120,8,doc_3_microsoftcorp_gdi_report_2024_final:p8,"Integrated D&I, Talent Management, and Learning and Skilling to ensure access to career capability-building portfolio.",1,HIGH,false,below_main_analysis_priority_cap,0,generic_medium_value
normalized_claim_101,doc_3_microsoftcorp_gdi_report_2024_final,2024 Global Diversity & Inclusion Report,Global gender-affirming benefits offered to all employees.,statement,ethics,governance_ai,claim_121,8,doc_3_microsoftcorp_gdi_report_2024_final:p8,Global gender-affirming benefits offered to all employees.,1,LOW,false,too_short_or_low_information,-20,low_information
normalized_claim_102,doc_3_microsoftcorp_gdi_report_2024_final,2024 Global Diversity & Inclusion Report,Racial Equity Initiative announced.,statement,ethics,governance_ai,claim_122,8,doc_3_microsoftcorp_gdi_report_2024_final:p8,Racial Equity Initiative announced.,1,LOW,false,too_short_or_low_information,-20,low_information
normalized_claim_103,doc_3_microsoftcorp_gdi_report_2024_final,2024 Global Diversity & Inclusion Report,"Accelerated our companywide commitment to launch immersive simulations, allowing employees to practice crucial D&I skills such as recognizing and addressing bias, responding to microaggressions, and demonstrating effective allyship.",statement,ethics,governance_ai,claim_123,8,doc_3_microsoftcorp_gdi_report_2024_final:p8,"Accelerated our companywide commitment to launch immersive simulations, allowing employees to practice crucial D&I skills such as recognizing and addressing bias, responding to microaggressions, and demonstrating effective allyship.",1,HIGH,false,below_main_analysis_priority_cap,0,generic_medium_value
normalized_claim_104,doc_3_microsoftcorp_gdi_report_2024_final,2024 Global Diversity & Inclusion Report,Integrating diversity and inclusion into all aspects of our work is necessary for business success.,commitment,ethics,governance_ai,claim_124,9,doc_3_microsoftcorp_gdi_report_2024_final:p9,Integrating diversity and inclusion into all aspects of our work is necessary for business success.,1,HIGH,false,below_main_analysis_priority_cap,36,diversity; inclusion
normalized_claim_105,doc_3_microsoftcorp_gdi_report_2024_final,2024 Global Diversity & Inclusion Report,"Diversity in employee perspectives, skill sets, and lived experiences helps broaden our horizons",commitment,ethics,governance_ai,claim_125,9,doc_3_microsoftcorp_gdi_report_2024_final:p9,"Diversity in employee perspectives, skill sets, and lived experiences helps broaden our horizons",1,HIGH,false,below_main_analysis_priority_cap,18,diversity
normalized_claim_107,doc_3_microsoftcorp_gdi_report_2024_final,2024 Global Diversity & Inclusion Report,"Creating conditions where everyone feels recognized, valued, and heard is only possible with a mutual commitment to our company’s values and mission",commitment,ethics,governance_ai,claim_127,9,doc_3_microsoftcorp_gdi_report_2024_final:p9,"Creating these conditions is only possible when everyone feels recognized, valued, and heard with a mutual commitment to our company’s values and mission",1,HIGH,false,below_main_analysis_priority_cap,0,generic_medium_value
normalized_claim_108,doc_4_responsible-ai-transparency-report-2024,Responsible AI Transparency Report,"In 2016, our Chairman and CEO, Satya Nadella, set us on a clear course to adopt a principled and human-centered approach to our AI.",policy,ethics,governance_ai,claim_128,3,doc_4_responsible-ai-transparency-report-2024:p3,"In 2016, our Chairman and CEO, Satya Nadella, set us on a clear course to adopt a principled and human-centered approach to our AI.",1,HIGH,false,below_main_analysis_priority_cap,3,specific_year
normalized_claim_110,doc_4_responsible-ai-transparency-report-2024,Responsible AI Transparency Report,We are committed to sharing our learnings early and often around responsible AI practices.,commitment,ethics,governance_ai,claim_130,3,doc_4_responsible-ai-transparency-report-2024:p3,we are committed to sharing our learnings early and often and engaging in a robust dialogue around responsible AI practices.,1,HIGH,false,below_main_analysis_priority_cap,32,responsible_ai
normalized_claim_111,doc_4_responsible-ai-transparency-report-2024,Responsible AI Transparency Report,We provide insights into how we build applications that use generative AI.,practice,ethics,governance_ai,claim_131,3,doc_4_responsible-ai-transparency-report-2024:p3,"In this inaugural annual report, we provide insight into how we build applications that use generative AI",1,HIGH,false,below_main_analysis_priority_cap,0,generic_medium_value
normalized_claim_113,doc_4_responsible-ai-transparency-report-2024,Responsible AI Transparency Report,"We created a new approach for governing generative AI releases, which builds on our Responsible AI Standard and the National Institute of Standards and Technology’s AI Risk Management Framework.",policy,governance,governance_ai,claim_133,4,doc_4_responsible-ai-transparency-report-2024:p4,"We created a new approach for governing generative AI releases, which builds on our Responsible AI Standard and the National Institute of Standards and Technology’s AI Risk Management Framework.",1,HIGH,false,below_main_analysis_priority_cap,138,responsible_ai; ai_risk_management_framework; responsible_ai_standard; generative_ai_governance; generative_ai_releases
normalized_claim_114,doc_4_responsible-ai-transparency-report-2024,Responsible AI Transparency Report,"In the second half of 2023, we grew our responsible AI community from 350 members to over 400 members, a 16.6 percent increase.",result,social_impact,governance_ai,claim_134,4,doc_4_responsible-ai-transparency-report-2024:p4,"In the second half of 2023, we grew our responsible AI community from 350 members to over 400 members, a 16.6 percent increase.",1,HIGH,false,below_main_analysis_priority_cap,35,responsible_ai; specific_year
normalized_claim_115,doc_4_responsible-ai-transparency-report-2024,Responsible AI Transparency Report,We’ve invested in mandatory training for all employees to increase the adoption of responsible AI practices.,policy,ethics,governance_ai,claim_135,4,doc_4_responsible-ai-transparency-report-2024:p4,We’ve invested in mandatory training for all employees to increase the adoption of responsible AI practices.,1,HIGH,false,below_main_analysis_priority_cap,32,responsible_ai
normalized_claim_116,doc_4_responsible-ai-transparency-report-2024,Responsible AI Transparency Report,"As of December 31, 2023, 99 percent of employees completed the responsible AI module in our annual Standards of Business Conduct training.",result,ethics,governance_ai,claim_136,4,doc_4_responsible-ai-transparency-report-2024:p4,"As of December 31, 2023, 99 percent of employees completed the responsible AI module in our annual Standards of Business Conduct training.",1,HIGH,false,below_main_analysis_priority_cap,35,responsible_ai; specific_year
normalized_claim_117,doc_4_responsible-ai-transparency-report-2024,Responsible AI Transparency Report,Microsoft has released generative AI models and applications at a scale and pace that few others have matched.,commitment,ethics,governance_ai,claim_137,5,doc_4_responsible-ai-transparency-report-2024:p5,"Generative AI—artificial intelligence models and applications capable of creating original content, including text, image, and audio—has accelerated this transformation. At Microsoft, we recognize our role in shaping this technology. We have released generative AI models and applications at a scale and pace that few others have matched.",1,HIGH,false,below_main_analysis_priority_cap,0,generic_medium_value
normalized_claim_118,doc_4_responsible-ai-transparency-report-2024,Responsible AI Transparency Report,Microsoft is committed to sharing learnings from developing generative AI technologies responsibly.,commitment,ethics,governance_ai,claim_138,5,doc_4_responsible-ai-transparency-report-2024:p5,"As always, we are committed to sharing our learnings as quickly as possible, and generative AI is no exception.",1,HIGH,false,below_main_analysis_priority_cap,0,generic_medium_value
normalized_claim_119,doc_4_responsible-ai-transparency-report-2024,Responsible AI Transparency Report,"In 2023, we regularly published resources to share best practices for developing generative applications responsibly.",policy,ethics,governance_ai,claim_139,6,doc_4_responsible-ai-transparency-report-2024:p6,"In 2023, we regularly published resources to share best practices for developing generative applications responsibly.",1,HIGH,false,below_main_analysis_priority_cap,3,specific_year
normalized_claim_120,doc_4_responsible-ai-transparency-report-2024,Responsible AI Transparency Report,We released additional tools our customers can use to develop generative applications more responsibly.,practice,ethics,governance_ai,claim_140,6,doc_4_responsible-ai-transparency-report-2024:p6,"In March 2024, we released additional tools our customers can use to develop generative applications more responsibly.",1,HIGH,false,below_main_analysis_priority_cap,0,generic_medium_value
normalized_claim_122,doc_4_responsible-ai-transparency-report-2024,Responsible AI Transparency Report,Our generative AI requirements align with the core functions of the National Institute for Standards and Technology (NIST) AI Risk Management Framework.,policy,ethics,governance_ai,claim_142,6,doc_4_responsible-ai-transparency-report-2024:p6,This includes using technology to reinforce trust in democratic processes and manage generative AI’s impact with the aim of reducing generative AI risks and their associated harms.,1,HIGH,false,below_main_analysis_priority_cap,28,ai_risk_management_framework
normalized_claim_123,doc_4_responsible-ai-transparency-report-2024,Responsible AI Transparency Report,"We require teams to map, measure, and manage generative AI risks pre-deployment and throughout their development cycle.",policy,governance,governance_ai,claim_143,7,doc_4_responsible-ai-transparency-report-2024:p7,"We require teams to map, measure, and manage generative AI risks pre-deployment and throughout their development cycle.",1,HIGH,false,below_main_analysis_priority_cap,0,generic_medium_value
normalized_claim_124,doc_4_responsible-ai-transparency-report-2024,Responsible AI Transparency Report,We’ve implemented procedures to measure high-impact uses of generative AI for additional review by experts within the company.,practice,governance,governance_ai,claim_144,7,doc_4_responsible-ai-transparency-report-2024:p7,We’ve implemented procedures to measure high-impact uses of generative AI for additional review by experts within the company.,1,HIGH,false,below_main_analysis_priority_cap,0,generic_medium_value
normalized_claim_125,doc_4_responsible-ai-transparency-report-2024,Responsible AI Transparency Report,"We notify users that AI-generated applications are designed to adhere to company policies, including our responsible AI policies.",practice,governance,governance_ai,claim_145,7,doc_4_responsible-ai-transparency-report-2024:p7,"we notify users that the AI-generated applications are designed to adhere to company policies, including our responsible AI policies.",1,HIGH,false,below_main_analysis_priority_cap,32,responsible_ai
normalized_claim_126,doc_4_responsible-ai-transparency-report-2024,Responsible AI Transparency Report,We have established metrics to measure identified risks for generative applications.,practice,governance,governance_ai,claim_146,7,doc_4_responsible-ai-transparency-report-2024:p7,We have established metrics to measure identified risks for generative applications.,1,HIGH,false,below_main_analysis_priority_cap,0,generic_medium_value
normalized_claim_127,doc_4_responsible-ai-transparency-report-2024,Responsible AI Transparency Report,We manage or mitigate identified risks at the platform and application levels.,practice,governance,governance_ai,claim_147,7,doc_4_responsible-ai-transparency-report-2024:p7,We manage or mitigate identified risks at the platform and application levels.,1,HIGH,false,below_main_analysis_priority_cap,0,generic_medium_value
normalized_claim_128,doc_4_responsible-ai-transparency-report-2024,Responsible AI Transparency Report,Our teams implement processes to monitor performance and collect user feedback.,practice,governance,governance_ai,claim_148,7,doc_4_responsible-ai-transparency-report-2024:p7,Our teams also implement processes to monitor performance and collect user feedback.,1,HIGH,false,below_main_analysis_priority_cap,0,generic_medium_value
normalized_claim_129,doc_4_responsible-ai-transparency-report-2024,Responsible AI Transparency Report,We use a defense-in-depth approach that puts controls at every layer of the process.,practice,governance,governance_ai,claim_149,7,doc_4_responsible-ai-transparency-report-2024:p7,We use an approach to risk management that puts controls at every layer of the process.,1,HIGH,false,below_main_analysis_priority_cap,0,generic_medium_value
normalized_claim_130,doc_4_responsible-ai-transparency-report-2024,Responsible AI Transparency Report,We provide transparency materials to customers and users explaining applications to promote user agency.,practice,governance,governance_ai,claim_150,7,doc_4_responsible-ai-transparency-report-2024:p7,We provide transparency materials to customers and users explaining applications to promote user agency.,1,HIGH,false,below_main_analysis_priority_cap,16,transparency
normalized_claim_131,doc_4_responsible-ai-transparency-report-2024,Responsible AI Transparency Report,We’ve developed and deployed technology using our state-of-the-art cybersecurity practices for decades.,statement,ethics,governance_ai,claim_151,8,doc_4_responsible-ai-transparency-report-2024:p8,We’ve developed and deployed technology using our state-of-the-art cybersecurity practices for decades.,1,HIGH,false,below_main_analysis_priority_cap,0,generic_medium_value
normalized_claim_132,doc_4_responsible-ai-transparency-report-2024,Responsible AI Transparency Report,"In our efforts to develop robust and secure AI infrastructure, we build on our extensive cybersecurity experience.",statement,ethics,governance_ai,claim_152,8,doc_4_responsible-ai-transparency-report-2024:p8,"In our efforts to develop robust and secure AI infrastructure, we build on our extensive cybersecurity experience",1,HIGH,false,below_main_analysis_priority_cap,0,generic_medium_value
normalized_claim_133,doc_4_responsible-ai-transparency-report-2024,Responsible AI Transparency Report,We synthesize and organize learnings about AI threats into security frameworks.,statement,ethics,governance_ai,claim_153,8,doc_4_responsible-ai-transparency-report-2024:p8,We synthesize and organize learnings about AI threats into security frameworks,1,HIGH,false,below_main_analysis_priority_cap,0,generic_medium_value
normalized_claim_134,doc_4_responsible-ai-transparency-report-2024,Responsible AI Transparency Report,Our Aether Security Engineering guidance embodies our unified approach to developing and deploying AI responsibly.,statement,ethics,governance_ai,claim_154,8,doc_4_responsible-ai-transparency-report-2024:p8,Our Aether Security Engineering guidance embodies our unified approach to developing and deploying AI responsibly.,1,HIGH,false,below_main_analysis_priority_cap,0,generic_medium_value
normalized_claim_135,doc_4_responsible-ai-transparency-report-2024,Responsible AI Transparency Report,"We take valuable learnings from these strategies, customer feedback, and external researcher engagement to continuously improve our AI security best practices.",statement,ethics,governance_ai,claim_155,8,doc_4_responsible-ai-transparency-report-2024:p8,"We take valuable learnings from these strategies, customer feedback, and external researcher engagement to continuously improve our AI security best practices.",1,HIGH,false,below_main_analysis_priority_cap,0,generic_medium_value
normalized_claim_136,doc_4_responsible-ai-transparency-report-2024,Responsible AI Transparency Report,"We expanded our red teaming practices to map risks outside of traditional security risks, including those associated with non-adversarial users and the generation of stereotyping content.",result,ethics,governance_ai,claim_156,9,doc_4_responsible-ai-transparency-report-2024:p9,"we expanded our red teaming practices to map risks outside of traditional security risks, including those associated with non-adversarial users and the generation of stereotyping content.",1,HIGH,false,below_main_analysis_priority_cap,0,generic_medium_value
normalized_claim_137,doc_4_responsible-ai-transparency-report-2024,Responsible AI Transparency Report,We established the first dedicated AI Red Team in industry.,commitment,ethics,governance_ai,claim_157,9,doc_4_responsible-ai-transparency-report-2024:p9,We established the first dedicated AI red team in industry.,1,LOW,false,too_short_or_low_information,-20,low_information
normalized_claim_138,doc_4_responsible-ai-transparency-report-2024,Responsible AI Transparency Report,"For generative applications we characterize as high-risk, we implement processes to ensure consistent and holistic AI red teaming by experts independent from the product team developing the application.",practice,ethics,governance_ai,claim_158,9,doc_4_responsible-ai-transparency-report-2024:p9,"For generative applications we characterize as high-risk, we implement processes to ensure consistent and holistic AI red teaming by experts independent from the product team developing the application.",1,HIGH,false,below_main_analysis_priority_cap,0,generic_medium_value
normalized_claim_139,doc_4_responsible-ai-transparency-report-2024,Responsible AI Transparency Report,We regularly broaden our measurement capabilities.,statement,ethics,governance_ai,claim_159,10,doc_4_responsible-ai-transparency-report-2024:p10,We regularly broaden our measurement capabilities.,1,LOW,false,too_short_or_low_information,-20,low_information
normalized_claim_140,doc_4_responsible-ai-transparency-report-2024,Responsible AI Transparency Report,We share capabilities and tools that support the development of new metrics.,statement,ethics,governance_ai,claim_160,10,doc_4_responsible-ai-transparency-report-2024:p10,We share capabilities and tools that support the development of new metrics.,1,HIGH,false,below_main_analysis_priority_cap,0,generic_medium_value
normalized_claim_141,doc_4_responsible-ai-transparency-report-2024,Responsible AI Transparency Report,Azure AI Studio can use prompt templates to evaluate generative applications.,statement,ethics,governance_ai,claim_161,10,doc_4_responsible-ai-transparency-report-2024:p10,Azure AI Studio can use prompt templates to evaluate generative applications.,1,HIGH,false,below_main_analysis_priority_cap,0,generic_medium_value
normalized_claim_142,doc_4_responsible-ai-transparency-report-2024,Responsible AI Transparency Report,We measure an application’s likelihood to generate identified content risks.,statement,ethics,governance_ai,claim_162,10,doc_4_responsible-ai-transparency-report-2024:p10,We measure an application’s likelihood to generate identified content risks.,1,HIGH,false,below_main_analysis_priority_cap,0,generic_medium_value
normalized_claim_143,doc_4_responsible-ai-transparency-report-2024,Responsible AI Transparency Report,Azure AI Studio can evaluate generative applications for security risks like jailbreaks.,statement,ethics,governance_ai,claim_163,10,doc_4_responsible-ai-transparency-report-2024:p10,Azure AI Studio can evaluate generative applications for security risks like jailbreaks.,1,HIGH,false,below_main_analysis_priority_cap,0,generic_medium_value
