normalized_claim_id,query_type,query_text,result_rank,title,url,snippet,source,source_quality_score,source_quality_label
normalized_claim_25,contradiction,Microsoft water usage trends over time,1,Thirsty:Microsoft'swaterusagewas up 34% last... - Sherwood News,https://sherwood.news/business/microsoft-using-more-water-fuel-ai/,"Everytimeyou ask the ChatGPT-powered Bing to inspire you with recipe ideas — which honestly might not be that often — it’s thirsty work for the bot.In 2022, the company’swaterusewas up 34% from the year before, with ~6.4 million cubic meters — or 1.7 billion gallons — consumed.",,0.0,unknown
normalized_claim_25,contradiction,Microsoft water usage trends over time,2,"MicrosoftPledged to SaveWater. In the A.I. Era, It ExpectsWater...",https://www.nytimes.com/2026/01/27/technology/microsoft-water-ai-data-centers.html,"Microsoft’swaterusewas expected to be particularly significant in areas already facingwatercrises.Microsoft’s overallwaterusein 2030 would be nearly as much as that of Toyota, the world’s largest automaker. But inwater-stressed communities, the impact is sharply felt.",,0.0,unknown
normalized_claim_25,contradiction,Microsoft water usage trends over time,3,MicrosoftIsUsinga Hell of a Lot ofWaterto Flood the World With AI,https://gizmodo.com/microsoft-water-usage-ai-iowa-data-center-1850826419,"Why didMicrosoftdraw so much freakingwater? Data centers that run AI supercomputers are hot. Equipment heats up, and if a center overheats, those computers can shut down. The increase inwateruseis directly tied to the company’s investment and development of AI.",,0.0,unknown
normalized_claim_25,contradiction,Microsoft water usage trends over time,4,Artificial Intelligence a guzzler asMicrosoft'swateruserises 34%,https://telecom.economictimes.indiatimes.com/news/internet/artificial-intelligence-a-guzzler-as-microsofts-water-use-rises-34/103546811,"In its latest environmental report,Microsoftdisclosed that its globalwaterconsumption spiked 34% from 2021 to 2022 (to nearly 1.7 billion gallons, or more than 2,500 Olympic-sized swimming pools), a sharp increase compared to previous years that outside researchers tie to its AI research.",,0.0,unknown
normalized_claim_25,contradiction,Microsoft water usage trends over time,5,Data CenterWaterUsage: A Comprehensive Guide,https://dgtlinfra.com/data-center-water-usage/,Microsoft– Data CenterWaterUsage.Microsoft’sWaterConsumption from Operations.ReducingWaterUseIntensity: ThewaterMicrosoftusesper megawatt of energyusedfor its operations. ReplenishingWater: In thewater-stressed regions whereMicrosoftoperates.,,0.0,unknown
normalized_claim_25,contradiction,Microsoft water usage trends over time,6,How muchwaterdo data centersuse? - David Mytton,https://davidmytton.blog/how-much-water-do-data-centers-use/,"In FY18,Microsoftused3.5 billion litres (Microsoft, 2018), also with the majority going to its data centers. This is important becausewateravailability is a major concern in the context of climate change.",,0.0,unknown
normalized_claim_25,contradiction,Microsoft water usage trends over time,7,California wildfires raise alarm onwater-guzzling AI like... | Fortune,https://fortune.com/article/how-much-water-does-ai-use/,"Overthe same period, Google’swaterusagerose 20%, it wrote in its own report. “It’s fair to say” that the majority of that growth at both companies “is due to AI,” Ren told the AP at thetime. (Microsoft’s data centerusedup 700,000 liters ofwaterin training GPT-3, WaPo reported.)",,0.0,unknown
normalized_claim_25,contradiction,Microsoft water usage trends over time,8,Microsoft's advanced cooling design could pave the way... | TechRadar,https://www.techradar.com/pro/microsoft-unveils-advanced-ai-cooling-which-lowers-heat-cuts-energy-use-and-could-lead-to-more-powerful-data-centers,"Most data centers todayusecold plates, where liquid passes through a plate attached to the chip. That system is separated from the heat source by multiple layers that trap heat, limiting its effectiveness.Microsoft’s new design takes a different path.",,0.0,unknown
normalized_claim_25,criticism,Microsoft water management criticism NGO analysis,1,MicrosoftWord - EGIREI_PHD_FINAL_8Sept.doc,https://pure.manchester.ac.uk/ws/portalfiles/portal/54510898/FULL_TEXT.PDF,This reveals howNGOmanagementdiscourses engage withNGOs’ contentious relational context and offers acriticalanalysisof the role of mediator as advocated forNGOsby conventionalNGOmanagement.,,0.0,unknown
normalized_claim_25,criticism,Microsoft water management criticism NGO analysis,2,MicrosoftWord - Jones SD PhD Jul 13 to print.doc,https://repository.royalholloway.ac.uk/file/acfbf66d-4512-4fdd-9afe-0195aeaa0c46/1/2013jonessdphd.pdf,This thesisanalyseshow and why the recurrent costs ofwaterservices are shared between different actors in the rural local government areas in Mali which are supported by the internationalNGOWaterAid.Criticismsof political economyanalysis.,,0.0,unknown
normalized_claim_25,methodology,Microsoft water inventory methodology boundaries assurance,1,Copilot for Exchange Server On-Premises?MicrosoftTestsWaters,https://winbuzzer.com/2025/10/23/copilot-for-exchange-on-premises-microsoft-tests-waters-xcxwbn/,"MicrosoftTestsWaters.Microsoftis surveying on-premise Exchange Server users about a new Copilot, but it may require sending local data to the cloud, challenging data sovereignty principles and forcing a difficult choice for enterprise IT.",,0.0,unknown
normalized_claim_25,context,Microsoft water use trends supply chain impacts waste,1,Microsoft ramps up efforts to eliminate single-use plastics |,https://netzerocompare.com/articles/microsoft-expands-efforts-to-eliminate-single-use-plastics-across-operations-and-supply-chain,"Microsoftis intensifying its efforts to eliminate single-useplastics across its global operations andsupplychain, reinforcing its broader ...",,0.0,unknown
normalized_claim_23,verification,Microsoft renewable energy certificates procurement verification,1,MicrosoftRenewableEnergyStrategy Bold Expansion 2026,https://parliamentnews.co.uk/microsoft-renewable-energy-strategy-2026,TheMicrosoftrenewableenergystrategy centers on purchasingrenewableenergythrough long term power agreements that correspond to the company’s total electricity usage. These agreements support new wind and solar projects while offsetting conventional grid electricity.,,0.0,unknown
normalized_claim_23,verification,Microsoft renewable energy certificates procurement verification,2,"Brookfield,Microsoftink largest-ever corporate cleanenergydeal for...",https://www.utilitydive.com/news/brookfield-microsoft-corporate-clean-energy-ppa/714989/,"Microsoftwill buy more than 10.5 GW of cleanenergyprojects from Brookfield Asset Management and its BrookfieldRenewableaffiliate to help the technology company run its data centers and other operations on carbon-free power all the time, the companies said Wednesday.",,0.0,unknown
normalized_claim_23,verification,Microsoft renewable energy certificates procurement verification,3,EDPR NA completes three morerenewableprojects forMicrosoft,https://www.power-technology.com/news/edpr-na-microsoft-renewables/,"The 150MW Cattlemen II solar project near Austin, Texas, became operational in December 2024. The Hickory solar project utilises an environmental justice PPA (EJ PPA) developed byMicrosoftin partnership with VoltEnergyUtility, a minority-ownedrenewableenergydeveloper.",,0.0,unknown
normalized_claim_23,verification,Microsoft renewable energy certificates procurement verification,4,"Amazon, Google andMicrosoftsignal growing interest in... | Trellis",https://trellis.net/article/amazon-google-and-microsoft-signal-growing-interest-nuclear-geothermal-power/,"Microsoftand Google, meanwhile, announced a collaboration last week to buy electricity generated by geothermal, clean hydrogen, battery storage and advanced nuclear technologies. They’ve teamed up with steelmaker Nucor to find projects they can buy into when they’re up and running.",,1.0,high
normalized_claim_23,verification,Microsoft renewable energy certificates procurement verification,5,CLP and AirTrunk come up with uniquerenewableenergysolution for...,https://www.scmp.com/business/companies/article/3198754/clp-and-airtrunk-come-unique-renewable-energy-solution-microsoft-hong-kong,AirTrunk will sourcerenewableenergycertificatesfrom CLP Power matching the electricity consumption of the data centre used byMicrosoft. Thecertificateswill be linked to CLP’srenewableenergyproject in western New Territories...,,0.0,unknown
normalized_claim_23,verification,Microsoft renewable energy certificates procurement verification,6,MicrosoftTo Bolster Its Green Power Street Cred,https://www.energymatters.com.au/renewable-news/microsoft-renewable-energy-em5490/,"Microsoft-renewableenergy.Microsofthas committed to grow the amount of directly-sourced solar, wind and hydropower used in its global datacentres to 50 percent by 2018.",,0.0,unknown
normalized_claim_23,contradiction,Microsoft electricity consumption emissions trends,1,Microsoft’s Electricity Use Has Doubled Between 2020–2023,https://www.visualcapitalist.com/microsofts-electricity-use-has-doubled-between-2020-2023/,"...Microsoft’selectricityuse (in ... In just four years,Microsoft’selectricityconsumptionhas more than doubled from 11 TWh to 24 TWh.",,0.0,unknown
normalized_claim_23,contradiction,Microsoft electricity consumption emissions trends,2,Microsoft's Electricity Use Has Doubled Between 2020–2023,https://www.mixedtimes.com/technology/microsofts-electricity-use-has-doubled-between-2020-2023,"...Microsoft’selectricityuse (in ... In just four years,Microsoft’selectricityconsumptionhas more than doubled from 11 TWh to 24 TWh.",,0.0,unknown
normalized_claim_23,contradiction,Microsoft electricity consumption emissions trends,3,Microsoft’s Electricity Use Has Doubled Between,http://ifttt.itbehere.com/2024/08/02/microsofts-electricity-use-has-doubled-between-2020-2023/,"...Microsoft’selectricityuse (in ... In just four years,Microsoft’selectricityconsumptionhas more than doubled from 11 TWh to 24 TWh.",,0.0,unknown
normalized_claim_23,contradiction,Microsoft electricity consumption emissions trends,4,Microsoft says 100% of its global electricity consumption is,https://www.itpro.com/infrastructure/microsoft-says-100-percent-of-its-global-electricity-consumption-is-now-matched-by-renewable-energy,Microsoftsays 100% of its global ...Microsofthas revealed all of its globalelectricityconsumptionis now matched by renewable energy generation.,,0.0,unknown
normalized_claim_23,contradiction,Microsoft electricity consumption emissions trends,5,voronoiapp.com/markets/The-AI-Race-is-Pushing-Microsofts-Sustainability-Goals-Further-Away-1878,https://www.voronoiapp.com/markets/The-AI-Race-is-Pushing-Microsofts-Sustainability-Goals-Further-Away-1878,"A chart withMicrosoft’selectricityconsumption(in terawatt-hours) and theiremissions(in million metric tons of CO2e) from FY 2020–23, as ...",,0.0,unknown
normalized_claim_23,contradiction,Microsoft electricity consumption emissions trends,6,Microsoft’s Clean Energy Efforts Can’t Keep Up With Its,https://dataconomy.com/2025/06/03/microsofts-clean-energy-efforts-cant-keep-up-with-its-data-growth/,"Scope 3emissions, representing over 97% ofMicrosoft’ s carbon footprint for fiscal year 2024, encompassemissionsoutside of the company ...",,0.0,unknown
normalized_claim_23,contradiction,Microsoft electricity consumption emissions trends,7,Microsoft launches initiative to counter 30% rise in Scope 3,https://trellis.net/article/microsoft-launches-initiative-counter-30-rise-scope-3-emissions-2020/,Amazon is embracing similar measures.)Emissionsdata is also part ofMicrosoft’s procurement criteria — division heads are charged an internal ...,,1.0,high
normalized_claim_23,criticism,Microsoft 100% renewable energy criticism investigation,1,Microsoft’s $6.2 Billion AI Bet in Norway for100%RenewableEnergy...,https://carboncredits.com/microsofts-6-2-billion-ai-bet-in-norway-for-100-renewable-energy-powered-computing/,"Microsofthas made one of its biggest commitments yet to cleanenergyand artificial intelligence. The company signed a $6.2 billion deal to secure new AI computing capacity in Northern Norway. The project will run on100%renewableenergy, mainly hydropower.",,0.0,unknown
normalized_claim_23,criticism,Microsoft 100% renewable energy criticism investigation,2,HowMicrosoftand Amazon are coming up withenergysolutions,https://www.geekwire.com/2025/as-ai-booms-heres-how-microsoft-and-amazon-are-coming-up-with-energy-solutions/,"Nonetheless,Microsoftand HelionEnergyin 2023 signed a historic agreement in which the Everett, Wash., fusion company plans to build a plant in Washington state and get it running by 2028. In the meantime, concerns about Helion’s likelihood of success have bubbled up.",,0.0,unknown
normalized_claim_23,methodology,Microsoft renewable electricity procurement methodology market-based emissions,1,Microsoft to suck all the carbon it has produced from the,https://www.21stcentech.com/companies-join-microsoft-carbon-negative-pledge/,"Currently, theMicrosoftecosystem is responsible for 16 million metric tons of carbonemissionsannually of which 1 million comes from ...",,0.0,unknown
normalized_claim_8,verification,Microsoft carbon removal credits retirement verification,1,"Microsoft to purchase 44,000 tons of carbon removal credits",https://www.datacenterdynamics.com/en/news/microsoft-to-purchase-44000-tons-of-carbon-removal-credits-from-biochar-firm-carba/,We’re thrilled to contribute toMicrosoft’s portfolio by providing high-qualitycarbonremovalcreditsthat will be retired starting in 2025 ...,,1.0,high
normalized_claim_8,verification,Microsoft carbon removal credits retirement verification,2,Microsoft Strikes 2 Record-Breaking Carbon Credit Deals •,https://carboncredits.com/microsoft-strikes-2-record-breaking-carbon-credit-deals/,"In a related effort,Microsoftrecently purchased 970,000 forestcarbonremovalcreditsfrom Anew Climate, further demonstrating its commitment to ...",,0.0,unknown
normalized_claim_8,verification,Microsoft carbon removal credits retirement verification,3,Microsoft Signs Groundbreaking 7MT Carbon Credits Deal with,https://carboncredits.com/microsoft-signs-groundbreaking-7mt-carbon-credits-deal-with-u-s-based-chestnut-carbon/,"Microsoft, a major buyer ofcarboncredits, is investing again in forestcarbonremovalprojects. ...Microsoft’ s latest sustainability report ...",,0.0,unknown
normalized_claim_8,verification,Microsoft carbon removal credits retirement verification,4,Carbon Credits: Blockchain Tech Makes Sure Corporate Claims are,https://beincrypto.com/carbon-credits-blockchain-tech-makes-sure-corporate-claims-are-legit/,The goal is met byMicrosoftdirectly supportingcarbonemission reduction andremovalprojects viacarboncredits.,,0.0,unknown
normalized_claim_8,contradiction,Microsoft unretired carbon removal credits controversy,1,MicrosoftSigns Forest Restoration Deal toRemove... - ESG Today,https://www.esgtoday.com/microsoft-signs-forest-restoration-deal-to-remove-3-5-million-tons-of-co2/,"Microsoftand re.green signed their initial agreement in May 2024, to restore areas in the Amazon and Atlantic Forests covering 15,500 hectares, and for the purchase of 3 million tons ofcarbonremovalcreditsover a 15-year period.",,0.0,unknown
normalized_claim_8,contradiction,Microsoft unretired carbon removal credits controversy,2,Carbonremovalleader sayMicrosoftpause isn't a death blow,https://www.axios.com/2026/04/27/carbon-removal-microsoft-pause-response,"Reality check:Microsoft'scarbonremovalpurchases — over 36 million tons — far outpace other major buyers, most of whom have committed less than 2 million tons each. Between the lines: ""Thecarbonremovalfield has long known thatMicrosoftcould not be the only anchor buyer...",,0.0,unknown
normalized_claim_8,contradiction,Microsoft unretired carbon removal credits controversy,3,LivingCarbonAnnounces Agreement withMicrosoftfor 1.4 Million...,https://www.livingcarbon.com/press-releases/living-carbon-announces-agreement-with-microsoft,"""LivingCarbon's work to restore degraded and formerly mined lands in Appalachia represents a meaningful and measurable approach to nature-basedcarbonremoval,"" said Brian Marrs, Senior Director for Energy &CarbonRemovalatMicrosoft.",,0.0,unknown
normalized_claim_8,contradiction,Microsoft unretired carbon removal credits controversy,4,Big Tech just committed toremovingas muchcarbonas California...,https://qz.com/google-meta-microsoft-salesforce-carbon-1851497191,"That’s equal to thecarbonremovalgoals of the state of California, the companies noted in their announcement of the project, dubbed the Symbiosis Coalition. But it’s just a fraction of thecarbonremovalthat would be required for the world to reach net-zero emissions.",,0.0,unknown
normalized_claim_8,contradiction,Microsoft unretired carbon removal credits controversy,5,What’s going on withMicrosoft’s energy intensity?,https://www.latitudemedia.com/news/microsoft-reveals-the-energy-impact-of-artificial-intelligence/,"(Imagecredit:Microsoft). In an interview with Latitude Media,Microsoft’s chief sustainability officer Melanie Nakagawa outlined the company’s view that compute power will get more efficient, and that AI’s energy use “may not be longitudinal.”",,0.0,unknown
normalized_claim_8,criticism,Microsoft carbon neutral boundary criticism NGO analysis,1,The business of pricingcarbon,https://www.c2es.org/wp-content/uploads/2017/09/business-pricing-carbon.pdf,"As a part of this “carbonneutral” pledge,Microsoftapplies an internalcarbonfee to its business groups based on thecarbonemissions associated with their electricity consumption (scope 1 and scope 2 emissions) and employee air travel (part of scope 3 emissions).",,0.5,medium
normalized_claim_8,criticism,Microsoft carbon neutral boundary criticism NGO analysis,2,HowMicrosoftIs Leading The Response To The Climate Crisis,https://www.forbes.com/sites/timabansal/2022/06/22/how-microsoft-is-leading-the-response-to-the-climate-crisis/,"Even though most multinationals have committed to net zero, they won't avert the climate crisis. More companies need to follow the likes ofMicrosoftand Shopify, who have announced bold plans to becomecarbonnegative.",,0.0,unknown
normalized_claim_8,criticism,Microsoft carbon neutral boundary criticism NGO analysis,3,"Microsoft, Delta, BP, Ikea - Big Corporations Make Big... : NPR",https://www.npr.org/2020/02/27/806011419/better-late-than-never-big-companies-scramble-to-make-lofty-climate-promises,"Microsoftand Ikea, behemoths of tech and furniture, have pledged to go further and actively reduce thecarbondioxide in the atmosphere. The financial giant Blackrock promises to put climate at the heart of its decisions.",,1.0,high
normalized_claim_8,criticism,Microsoft carbon neutral boundary criticism NGO analysis,4,MicrosoftSigns Deal to Remove 1.1 Million Tons of... - ESG Today,https://www.esgtoday.com/microsoft-signs-deal-to-remove-1-1-million-tons-of-co2-through-waste-to-energy-carbon-capture/,"While only thecarbonremoved from the biogenic emissions will be included in the creation ofcarboncredits, Hafslund Celsio said that the fossil portion will reduce the City of Oslo’s annual emissions by 20%.",,0.0,unknown
normalized_claim_8,methodology,Microsoft carbon removal credits methodology retirement assurance,1,MicrosoftSigns Groundbreaking 7MTCarbonCreditsDeal with...,https://carboncredits.com/microsoft-signs-groundbreaking-7mt-carbon-credits-deal-with-u-s-based-chestnut-carbon/,"Microsoft, a major buyer ofcarboncredits, is investing again in forestcarbonremovalprojects. The tech giant has signed a long-term agreement with ChestnutCarbon, based in New York. Chestnut is known for developing nature-basedcarbonremovalcredits.",,0.0,unknown
normalized_claim_8,methodology,Microsoft carbon removal credits methodology retirement assurance,2,Microsoftmakes game-changing $760 million investment in pursuit of...,https://www.thecooldown.com/green-business/microsoft-carbon-removal-credits-pulp-paper-mill/,"CO280 sells itscarbonremovalcreditsat around $200 per metric ton, making the deal worth $760 million. InMicrosoft's 2024 environmental sustainability report, the company disclosed that its pollution continued to rise.",,0.0,unknown
normalized_claim_8,methodology,Microsoft carbon removal credits methodology retirement assurance,3,"Microsoftinvests incarbonremovalprojects in Arkansas, Texas and...",https://www.axios.com/2025/01/30/microsoft-carbon-removal-removal-credits-chestnut,"ChestnutCarbon, a nature-basedcarbonremovalcompany, has inked a new, long-term agreement withMicrosoftto provide the tech giant withremovalcreditsfrom its projects in Arkansas, Texas and Louisiana.",,0.0,unknown
normalized_claim_8,methodology,Microsoft carbon removal credits methodology retirement assurance,4,MicrosoftSigns Deal with Forest Manager EFM for... - SDG News,https://sdgnews.com/microsoft-signs-deal-with-forest-manager-efm-for-3-million-nature-based-carbon-removal-credits/,"Microsoftsecures up to 3 million nature-basedcarbonremovalcreditsthrough a new deal with forest manager EFM. The agreement includes an investment in EFM Fund IV,Microsoft’s first U.S. forestry investment via its Climate Innovation Fund.",,0.0,unknown
normalized_claim_8,methodology,Microsoft carbon removal credits methodology retirement assurance,5,MicrosoftCommits To 2.6M Tons Of SoilCarbonRemovalCredits,https://carbonherald.com/microsoft-commits-to-2-6m-tons-of-soil-carbon-removal-credits/,"Thesemethodsstorecarbonin soil while also boosting soil health, biodiversity, and water retention. The initiative offers financial and agronomic support to landowners, helping them improve yields and climate resilience while generating verifiedcarboncredits.",,0.0,unknown
normalized_claim_8,methodology,Microsoft carbon removal credits methodology retirement assurance,6,Microsoftcarbonremoval- An update with lessons learned in our...,https://www.readkong.com/page/microsoft-carbon-removal-an-update-with-lessons-learned-8982438,"Mostcreditsare forcarbonremovalsachieved through tree growth, with a. small portion for emissions reductions fromcarbonstored in long-term.The sink portfolio tied toMicrosoft’s.carbonremovalcreditsis based mainly on feedstock from high-risk wildfire.",,0.0,unknown
normalized_claim_8,methodology,Microsoft carbon removal credits methodology retirement assurance,7,AgoroCarbonSecures Flagship 12-Year... - AgoroCarbonAlliance,https://agorocarbonalliance.com/news-entry/agoro-carbon-microsoft-12year-agreement-soil-carbon-removal-credits/,"Affirms AgoroCarbonas a leader in top-tier, science-backed soilcarbonremovals. TAMPA, Fla. (June 24, 2025) – AgoroCarbon, signed a landmark 12-year offtake agreement to deliver 2.6 millioncarbonremovalcreditstoMicrosoft.",,0.0,unknown
normalized_claim_8,context,Microsoft carbon neutral boundary context trends over time,1,Let's Bend The Curve,https://www.letsbendthecurve.com/,"...carbonfootprint could range from ...Microsoft's data centers have beencarbonneutralsince 2012, and were relying on 50% renewable energy by 2018.",,0.0,unknown
normalized_claim_20,verification,Microsoft carbon removal credits criteria verification,1,AgoroCarbonSecures Flagship 12-Year... - AgoroCarbonAlliance,https://agorocarbonalliance.com/news-entry/agoro-carbon-microsoft-12year-agreement-soil-carbon-removal-credits/,"Quality-Driven Design: AgoroCarbon’s program aligns withMicrosoftcriteriafor high-qualityremovals, using a data-driven approach combining advanced modeling, field-level soil sampling and stringent third-partyverificationto ensure durability and transparency.",,0.0,unknown
normalized_claim_20,verification,Microsoft carbon removal credits criteria verification,2,MicrosoftBuys 1.4M Tonnes ofCarbonRemovalCreditsto Reforest...,https://carboncredits.com/microsoft-buys-1-4m-tonnes-of-carbon-removal-credits-to-reforest-u-s-mined-lands/,"Microsoftis aggressively taking steps to meet its climate goals. The tech giant just signed a deal to buy 1.4 million tonnes ofcarbonremovalcreditsfrom LivingCarbon, a nature-based solutions company focused on restoring degraded land through reforestation.",,0.0,unknown
normalized_claim_20,verification,Microsoft carbon removal credits criteria verification,3,MicrosoftSigns Forest Restoration Deal toRemove... - ESG Today,https://www.esgtoday.com/microsoft-signs-forest-restoration-deal-to-remove-3-5-million-tons-of-co2/,"Microsoftand re.green signed their initial agreement in May 2024, to restore areas in the Amazon and Atlantic Forests covering 15,500 hectares, and for the purchase of 3 million tons ofcarbonremovalcreditsover a 15-year period.",,0.0,unknown
normalized_claim_20,verification,Microsoft carbon removal credits criteria verification,4,Microsoftcarbonremoval- An update with lessons learned in our...,https://www.readkong.com/page/microsoft-carbon-removal-an-update-with-lessons-learned-8982438,6microsoftcarbonremovalmarch 2022. make very different assumptions about the durability (the time thatcarbondioxide will remain sequestered from the atmosphere—critical to net climate value) of different solution types.,,0.0,unknown
normalized_claim_20,verification,Microsoft carbon removal credits criteria verification,5,MicrosoftCarbonRemoval- Observations from our third year,https://www.blueconnections.com.au/wp-content/uploads/Microsoft_Carbon_Removal_FY23_-_-Lessons_Learned.pdf,5microsoftcarbonremoval. June 2023. to incentivize restorative practice change up and down the Great Plains. The work of mining the sky will flourish where people are ready to build. 6microsoftcarbonremoval. June 2023. Supply-Side Learnings.,,0.0,unknown
normalized_claim_20,verification,Microsoft carbon removal credits criteria verification,6,"Microsoftinvests incarbonremovalprojects in Arkansas, Texas and...",https://www.axios.com/2025/01/30/microsoft-carbon-removal-removal-credits-chestnut,"ChestnutCarbon, a nature-basedcarbonremovalcompany, has inked a new, long-term agreement withMicrosoftto provide the tech giant withremovalcreditsfrom its projects in Arkansas, Texas and Louisiana.",,0.0,unknown
normalized_claim_20,verification,Microsoft carbon removal credits criteria verification,7,MicrosoftSecures 7 Million Tons ofCarbonRemovalCreditsin...,https://esgnews.com/microsoft-secures-7-million-tons-of-carbon-removal-credits-in-25-year-deal-with-chestnut-carbon/,Microsoftis doubling down oncarbonremoval: The tech giant signed a 25-year agreement with ChestnutCarbonto secure more than 7 million tons ofcarbonremovalcredits.,,0.0,unknown
normalized_claim_20,contradiction,Microsoft contracted carbon removal credits performance contradiction,1,Microsoftclinches ocean-basedcarbonremovaldeal with... | ESG Dive,https://www.esgdive.com/news/microsoft-buys-ocean-based-carbon-removal-credits-ebb-carbon/731230/,"Microsoftcontractedthe initialremovalof 1,333 tonnes ofcarbondioxide, with options to purchase an additional 350,000 tonnes over the next 10 years, according to the press release. The agreement is a part ofMicrosoft’s larger plan to becomecarbonnegative by 2030...",,1.0,high
normalized_claim_20,contradiction,Microsoft contracted carbon removal credits performance contradiction,2,Ørsted Secures MajorCarbonRemovalDeal withMicrosoft,https://carboncredits.com/orsted-secures-major-carbon-removal-deal-with-microsoft/,Ørsted andMicrosoftjoin forces forcarbonremoval. Learn about their innovative partnership and groundbreakingcarboncapture technology.,,0.0,unknown
normalized_claim_20,contradiction,Microsoft contracted carbon removal credits performance contradiction,3,"MicrosoftBuys 234,000 Rainforest RestorationCarbonRemoval...",https://www.esgtoday.com/microsoft-buys-234000-rainforest-restoration-carbon-removal-credits-from-toroto/,"Technology giantMicrosofton Wednesday announced the purchase of 234,000 Rainforest RestorationCarbonRemovalCreditsfrom Mexico-based Toroto, a company that develops projects to enhance and restore ecosystems and reduce the impact of climate change.",,0.0,unknown
normalized_claim_20,contradiction,Microsoft contracted carbon removal credits performance contradiction,4,Microsofttaps India’s Varaha for durablecarbonremovalofftake,https://techcrunch.com/2026/01/15/microsoft-taps-indias-varaha-for-asia-first-durable-carbon-removal-offtake/,"Microsoftcontractedfor about 22 million metric tons ofcarbonremovalsin FY2024 as part of itscarbon-negative strategy. In recent months,Microsofthas signed a string of largecarbonremovalagreements.",,0.0,unknown
normalized_claim_20,contradiction,Microsoft contracted carbon removal credits performance contradiction,5,Carbonremovalleader sayMicrosoftpause isn't a death blow,https://www.axios.com/2026/04/27/carbon-removal-microsoft-pause-response,"Reality check:Microsoft'scarbonremovalpurchases — over 36 million tons — far outpace other major buyers, most of whom have committed less than 2 million tons each. Between the lines: ""Thecarbonremovalfield has long known thatMicrosoftcould not be the only anchor buyer...",,0.0,unknown
normalized_claim_20,criticism,Microsoft carbon removal credits criticism investigation,1,Big Tech just committed toremovingas muchcarbonas California...,https://qz.com/google-meta-microsoft-salesforce-carbon-1851497191,The report also noted thatcarbonremovalcreditswould need to capture between six and 10 gigatons ofcarbonin order for the world to meet the net-zero emissions goals outlined by the Paris Agreement by 2050.,,0.0,unknown
normalized_claim_20,criticism,Microsoft carbon removal credits criticism investigation,2,"Microsoftinvests incarbonremovalprojects in Arkansas, Texas and...",https://www.axios.com/2025/01/30/microsoft-carbon-removal-removal-credits-chestnut,"ChestnutCarbon, a nature-basedcarbonremovalcompany, has inked a new, long-term agreement withMicrosoftto provide the tech giant withremovalcreditsfrom its projects in Arkansas, Texas and Louisiana.",,0.0,unknown
normalized_claim_20,criticism,Microsoft carbon removal credits criticism investigation,3,MicrosoftSigns Groundbreaking 7MTCarbonCreditsDeal with...,https://carboncredits.com/microsoft-signs-groundbreaking-7mt-carbon-credits-deal-with-u-s-based-chestnut-carbon/,"Microsoft, a major buyer ofcarboncredits, is investing again in forestcarbonremovalprojects. The tech giant has signed a long-term agreement with ChestnutCarbon, based in New York. Chestnut is known for developing nature-basedcarbonremovalcredits.",,0.0,unknown
normalized_claim_20,criticism,Microsoft carbon removal credits criticism investigation,4,Microsoftmakes game-changing $760 million investment in pursuit of...,https://www.thecooldown.com/green-business/microsoft-carbon-removal-credits-pulp-paper-mill/,"CO280 sells itscarbonremovalcreditsat around $200 per metric ton, making the deal worth $760 million. InMicrosoft's 2024 environmental sustainability report, the company disclosed that its pollution continued to rise.",,0.0,unknown
normalized_claim_20,criticism,Microsoft carbon removal credits criticism investigation,5,MicrosoftSecures 7 Million Tons ofCarbonRemovalCreditsin...,https://esgnews.com/microsoft-secures-7-million-tons-of-carbon-removal-credits-in-25-year-deal-with-chestnut-carbon/,"Microsoftis doubling down oncarbonremoval: The tech giant signed a 25-year agreement with ChestnutCarbonto secure more than 7 million tons ofcarbonremovalcredits.Access over 10,000investigativereports and real-time updates.",,0.0,unknown
normalized_claim_20,criticism,Microsoft carbon removal credits criticism investigation,6,"Microsoftsigns for 32,000 tons of biocharcarboncredits- DCD",https://www.datacenterdynamics.com/en/news/microsoft-signs-for-32000-tons-of-biochar-carbon-credits/,"Microsofthas invested heavily in a diverse range ofcarbonremovaltechniques. Its largest is a 300,000 ton deal with Heirloom signed earlier this year, which willremovecarbondirectly from the air onto sheets of calcium oxide.",,1.0,high
normalized_claim_20,methodology,Microsoft carbon removal credits methodology assurance,1,Microsoftmakes game-changing $760 million investment in pursuit of...,https://www.thecooldown.com/green-business/microsoft-carbon-removal-credits-pulp-paper-mill/,"CO280 sells itscarbonremovalcreditsat around $200 per metric ton, making the deal worth $760 million. InMicrosoft's 2024 environmental sustainability report, the company disclosed that its pollution continued to rise.",,0.0,unknown
normalized_claim_20,methodology,Microsoft carbon removal credits methodology assurance,2,"Microsoftinvests incarbonremovalprojects in Arkansas, Texas and...",https://www.axios.com/2025/01/30/microsoft-carbon-removal-removal-credits-chestnut,"ChestnutCarbon, a nature-basedcarbonremovalcompany, has inked a new, long-term agreement withMicrosoftto provide the tech giant withremovalcreditsfrom its projects in Arkansas, Texas and Louisiana.",,0.0,unknown
